auc_RNA,F1Score_RNA,FPR_RNA,txDET_RNA,auc_MSC,F1Score_MSC,FPR_MSC,txDET_MSC,n_hidden,n_neurons,learning_rate,optimizer,hidden_func
0.9600730930317447,0.8476998660116123,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,1,636,0.0001406567714254363,adam,tanh
0.9571437522813598,0.8757086785870039,4.921968787515006,95.07803121248499,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,1,207,9.16049417193084e-05,adam,relu
0.9502648615369927,0.8497547926883638,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,3,551,5.5409532390779565e-05,adam,relu
0.9314808773550844,0.7741321921065144,4.921968787515006,95.07803121248499,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,3,569,3.7708431888191746e-05,adam,tanh
0.9217706137964714,0.7499999999999999,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,10,672,6.852592063068275e-06,adam,tanh
0.9379010096167713,0.7983232417326501,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,9,629,1.9815053405351494e-05,adam,tanh
0.9255120440885551,0.7795648060548722,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,8,758,6.52276253975419e-06,adam,tanh
0.9244224616109907,0.7176938369781313,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,840,7.137110296540459e-06,adam,tanh
0.9220234904235101,0.7795648060548722,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,803,4.638265177099409e-06,adam,tanh
0.9138914057752346,0.7170561909497764,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,807,4.939411700666682e-06,adam,tanh
0.9262075169753071,0.7667304015296367,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,806,4.997047949927021e-06,adam,tanh
0.9197197520267428,0.74305216967333,4.921968787515006,95.07803121248499,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,806,5.042270426131319e-06,adam,tanh
0.9176412901531783,0.7375122428991185,4.921968787515006,95.07803121248499,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,804,5.129872180616775e-06,adam,tanh
0.92279206628799,0.7614018242918866,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,803,5.171729384349437e-06,adam,tanh
0.9282981626784931,0.7572254335260116,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,802,5.212423231760082e-06,adam,tanh
0.924283715143058,0.753384912959381,4.921968787515006,95.07803121248499,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,801,5.252276882853073e-06,adam,tanh
0.9222393182625163,0.7908067542213882,4.921968787515006,95.07803121248499,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,800,5.2917596645685e-06,adam,tanh
0.9240027411130153,0.7463556851311954,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,799,5.331477714931154e-06,adam,tanh
0.914454845732825,0.742077035592394,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,4,498,1.3332954131612872e-05,adam,tanh
0.9131680841350625,0.7296898079763664,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,14,1000,1.847449788180046e-06,adam,tanh
0.9084623907558053,0.713216957605985,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,11,805,5.0867140542992215e-06,adam,tanh
0.9332045162721261,0.8038942976356052,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,7,813,8.975078527903383e-05,adam,tanh
0.9111846064026273,0.7365328109696376,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,6,335,0.000936119611451668,adam,tanh
0.8868589689396886,0.6442459274829216,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,9,584,1e-06,adam,tanh
0.8696002013067032,0.5706371191135735,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,1,687,3.0126595975231875e-06,adam,relu
0.8732643015781292,0.5831960461285008,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,2,918,3.2434961130417144e-06,adam,tanh
0.7051105446321031,0.06746626686656672,4.921968787515006,95.07803121248499,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,1,1,0.0001616233693068565,adam,tanh
0.869839899505784,0.47030878859857483,4.861944777911164,95.13805522208884,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,20,311,0.0017162816787286664,sgd,relu
0.7147755539664084,0.26379542395693134,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,3,128,0.00031828864007686045,sgd,tanh
0.6221893894260272,0.3159268929503916,4.981992797118847,95.01800720288115,0.8993414337536361,0.8013364889322011,4.924242424242424,95.07575757575758,5,791,0.00775544282091329,adam,tanh
